Age,YearsAtCompany,WorkHoursPerWeek,BurnoutLevel,JobSatisfaction,StressLevel,ProductivityScore,SleepHours,PhysicalActivityHrs,CommuteTime,HasMentalHealthSupport,ManagerSupportScore,HasTherapyAccess,MentalHealthDaysOff,SalaryRange,WorkLifeBalanceScore,TeamSize,CareerGrowthScore,BurnoutRisk,Gender_Female,Gender_Male,Gender_Non-binary,Gender_Prefer not to say,Country_Australia,Country_Brazil,Country_Canada,Country_Germany,Country_India,Country_UK,Country_USA,JobRole_Customer Support,JobRole_Data Scientist,JobRole_HR Specialist,JobRole_IT Admin,JobRole_Marketing Manager,JobRole_Project Manager,JobRole_Sales Associate,JobRole_Software Engineer,Department_Engineering,Department_HR,Department_IT,Department_Marketing,Department_Sales,Department_Support,RemoteWork_Hybrid,RemoteWork_No,RemoteWork_Yes
45,17,37,9.14,4.59,5.96,5.28,5.0,7.5,99,0.0,1.77,0.0,6,0.0,1.14,36,2.9,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
22,1,35,1.77,6.34,7.47,7.75,7.6,7.1,8,0.0,6.38,1.0,9,2.0,9.5,4,4.04,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29,8,45,2.95,5.91,2.1,3.73,6.9,6.4,17,0.0,1.24,1.0,8,1.0,9.74,26,5.63,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45,16,47,8.6,3.2,7.25,8.01,4.2,8.8,34,0.0,6.66,0.0,9,3.0,9.32,47,6.39,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
32,13,46,6.68,9.02,5.05,3.9,5.9,8.0,94,1.0,7.06,1.0,8,2.0,5.52,40,4.89,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,3,35,1.71,1.99,8.3,4.87,6.4,9.8,87,1.0,5.38,1.0,7,1.0,2.98,27,7.83,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,16,42,5.38,1.36,5.8,5.32,7.3,8.9,106,1.0,2.58,0.0,5,1.0,4.52,13,6.26,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,16,52,2.89,6.42,4.03,9.34,5.5,2.0,3,0.0,1.91,1.0,0,4.0,6.53,44,6.99,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,11,43,2.79,2.11,3.99,1.48,8.7,0.6,40,0.0,3.82,1.0,7,4.0,4.41,34,8.77,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
54,19,59,9.47,5.54,9.08,2.77,6.3,4.1,25,0.0,5.19,1.0,7,2.0,7.37,33,8.79,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,17,55,7.85,9.57,5.08,7.35,5.2,6.2,43,0.0,6.78,1.0,8,4.0,8.16,46,2.83,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
49,2,50,7.27,7.29,4.65,6.2,5.6,6.4,41,1.0,1.01,0.0,9,1.0,2.88,26,6.61,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,10,59,3.15,6.56,1.36,3.26,7.8,2.7,9,0.0,7.4,1.0,5,1.0,4.64,20,7.45,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,17,39,2.07,6.17,4.28,3.6,7.2,8.6,104,1.0,7.41,0.0,2,4.0,9.62,8,2.31,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,3,53,8.84,2.62,8.65,4.31,7.7,3.3,105,0.0,5.0,1.0,5,3.0,3.25,16,8.58,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33,16,40,1.05,4.89,7.85,5.05,5.5,9.2,72,0.0,4.09,1.0,7,4.0,4.12,5,2.62,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
55,17,42,4.49,4.08,2.99,8.36,5.6,4.7,0,0.0,8.58,0.0,6,3.0,1.32,34,8.19,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
54,4,41,3.5,9.58,4.72,1.12,6.0,0.1,53,0.0,8.06,1.0,7,4.0,3.99,47,2.45,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,13,38,6.13,3.18,2.77,9.08,4.9,1.6,15,0.0,9.85,1.0,2,1.0,4.34,27,7.68,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45,9,33,3.25,5.24,9.59,4.72,7.5,1.0,45,1.0,4.35,0.0,7,1.0,1.9,36,2.33,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
58,14,36,3.8,9.44,6.38,3.07,5.6,0.4,12,0.0,9.16,0.0,4,4.0,1.01,4,4.41,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
56,0,53,8.65,8.1,7.79,5.58,5.6,7.1,101,1.0,1.79,0.0,6,0.0,6.18,42,2.29,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
43,15,58,6.43,9.68,7.42,6.94,5.3,1.9,63,1.0,4.7,0.0,3,3.0,3.71,7,3.44,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,10,51,2.31,6.47,8.86,1.4,6.3,8.4,77,0.0,5.19,0.0,2,0.0,1.16,37,9.86,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
56,19,31,7.54,4.0,9.54,7.44,7.9,2.6,103,0.0,4.97,0.0,5,1.0,8.74,36,1.97,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
22,5,36,2.87,8.44,1.29,7.85,8.2,0.3,86,0.0,6.63,0.0,8,3.0,6.26,24,4.66,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,15,58,4.9,3.62,9.78,2.5,8.0,8.2,54,0.0,2.53,0.0,3,4.0,2.54,15,7.09,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
58,1,38,6.82,2.48,8.83,2.51,7.1,4.7,62,0.0,8.8,1.0,8,3.0,8.79,49,1.85,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35,0,34,3.45,7.36,4.45,2.83,5.4,6.0,17,0.0,5.97,0.0,2,3.0,3.28,6,1.98,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,8,44,4.46,6.75,8.53,8.17,7.7,3.4,60,1.0,9.14,1.0,5,2.0,3.05,26,2.29,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
22,11,47,7.61,8.91,7.63,3.45,4.2,0.5,91,1.0,1.02,1.0,4,3.0,9.05,26,6.8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,16,33,9.44,9.66,8.14,8.16,8.0,3.7,19,0.0,6.67,1.0,8,1.0,2.62,25,9.18,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
47,14,48,5.76,8.71,2.99,5.86,7.9,5.2,64,0.0,4.71,0.0,5,0.0,8.91,33,8.43,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,18,49,1.09,1.54,6.84,7.9,7.4,0.1,63,1.0,5.55,0.0,1,0.0,8.23,3,9.85,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,9,55,4.05,6.98,1.23,5.98,4.5,5.7,75,1.0,7.69,1.0,3,4.0,3.79,9,6.2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30,11,36,4.59,8.06,8.63,4.02,9.0,8.9,90,1.0,3.04,0.0,4,2.0,1.31,37,9.65,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
36,13,55,4.05,9.84,9.56,9.2,7.8,2.2,63,0.0,2.84,0.0,8,0.0,1.74,38,3.74,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36,8,37,4.93,4.37,6.96,7.44,7.7,9.3,106,1.0,7.33,0.0,0,0.0,1.99,30,4.79,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
47,12,46,6.69,2.53,5.61,5.36,4.3,1.0,12,0.0,5.69,0.0,8,3.0,9.02,27,4.56,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34,2,42,2.09,8.68,7.53,6.74,6.0,8.3,118,0.0,3.1,1.0,9,1.0,4.64,13,1.43,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
53,20,53,3.45,3.86,3.94,6.54,4.4,8.4,67,1.0,5.36,0.0,0,1.0,1.29,23,8.47,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53,13,50,5.57,6.38,6.64,4.22,5.8,2.6,88,1.0,5.14,1.0,0,4.0,6.01,3,1.22,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,20,57,3.84,4.51,7.47,4.81,6.9,9.6,69,1.0,7.22,0.0,3,1.0,2.87,23,7.57,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
51,9,52,9.92,4.62,2.28,3.86,8.4,4.2,117,0.0,1.02,1.0,5,0.0,3.12,35,4.66,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58,15,40,4.88,7.59,2.26,10.0,5.4,1.4,56,0.0,6.28,1.0,1,3.0,2.45,24,1.06,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
44,6,56,8.83,4.25,7.45,6.22,7.1,5.9,44,1.0,6.45,0.0,0,1.0,7.86,37,3.61,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
36,3,30,9.07,7.24,4.89,1.83,4.8,10.0,119,0.0,7.71,0.0,3,2.0,1.01,12,4.12,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50,19,31,8.52,1.13,9.0,5.67,5.8,9.0,85,1.0,9.0,1.0,7,2.0,4.95,20,9.68,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
57,10,46,1.42,3.92,3.81,1.45,8.7,2.8,108,0.0,4.96,1.0,5,2.0,1.78,18,6.95,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
34,15,34,9.53,3.87,1.38,3.6,7.7,5.8,37,1.0,4.08,0.0,4,1.0,5.97,7,5.89,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53,19,59,2.16,7.74,6.85,5.01,6.7,1.2,53,0.0,1.92,0.0,0,3.0,4.11,26,2.14,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28,3,59,1.31,3.83,7.16,5.81,5.3,4.6,35,1.0,4.03,0.0,2,1.0,1.26,12,4.52,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
43,16,35,4.73,6.7,5.98,9.79,5.9,5.2,116,0.0,1.62,0.0,6,0.0,5.15,34,1.32,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
49,12,55,2.75,7.2,7.15,9.84,4.8,3.2,66,0.0,8.23,1.0,9,1.0,6.14,48,7.86,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23,10,54,2.66,6.93,5.71,1.88,5.8,4.8,78,0.0,8.26,0.0,2,2.0,3.23,32,2.46,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
27,2,53,3.59,6.43,7.23,5.84,4.8,9.2,10,1.0,4.76,0.0,4,2.0,7.89,30,6.35,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49,8,36,3.24,4.72,1.4,8.35,8.0,5.0,97,0.0,3.34,0.0,5,3.0,4.34,2,7.29,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49,5,57,7.16,4.36,4.32,3.14,4.4,8.3,26,0.0,2.06,1.0,8,4.0,7.74,8,4.3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
41,20,50,2.68,6.08,2.9,7.76,4.9,3.2,86,1.0,8.66,0.0,2,2.0,6.21,33,6.69,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51,10,59,5.89,1.57,1.89,8.91,7.5,9.7,16,1.0,8.9,1.0,5,2.0,8.82,46,7.88,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
32,15,44,9.88,8.88,3.11,6.96,8.5,0.9,86,0.0,3.4,0.0,1,4.0,5.92,42,2.66,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
49,18,48,4.89,8.43,2.72,3.95,8.8,5.9,97,0.0,6.6,1.0,8,1.0,2.67,30,6.41,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,4,45,6.78,4.12,9.76,9.31,8.2,7.9,84,1.0,3.33,1.0,8,2.0,8.4,45,7.6,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54,13,54,9.72,6.1,3.58,8.95,5.1,8.1,32,0.0,3.03,0.0,6,3.0,8.05,42,4.21,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22,16,42,2.24,9.39,3.08,7.44,5.4,2.0,4,0.0,1.19,1.0,8,1.0,9.75,45,2.46,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,2,34,4.77,3.44,8.51,4.27,8.4,4.0,115,1.0,6.19,1.0,3,1.0,1.84,28,3.58,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34,3,32,8.65,7.68,4.77,8.13,8.4,6.2,80,1.0,2.35,0.0,9,2.0,6.32,13,9.4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24,15,32,9.39,1.74,4.79,3.84,7.2,3.2,61,1.0,1.11,1.0,0,1.0,5.43,24,4.22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27,15,48,6.41,5.71,4.99,3.28,5.6,6.6,64,0.0,1.94,0.0,0,1.0,7.04,33,1.97,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
29,20,43,2.29,8.96,4.75,5.64,5.1,3.8,70,0.0,3.82,0.0,1,3.0,9.82,5,1.74,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
48,3,45,9.11,5.97,3.94,9.97,8.3,3.5,66,1.0,7.02,0.0,9,1.0,5.79,48,2.62,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30,18,51,2.57,6.55,3.58,8.24,5.0,1.1,89,1.0,2.82,1.0,2,2.0,7.17,6,2.15,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
58,16,46,4.18,9.17,8.94,7.57,7.3,0.4,79,0.0,8.99,1.0,1,2.0,4.12,4,5.46,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
54,12,56,4.38,7.44,2.46,5.07,8.8,8.4,79,1.0,3.6,1.0,3,4.0,3.69,42,4.13,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45,0,33,5.03,7.26,2.63,3.81,7.5,4.9,43,0.0,3.98,1.0,7,0.0,4.02,43,8.57,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,11,42,8.11,6.28,6.15,8.7,5.3,5.6,104,1.0,2.96,0.0,2,4.0,1.35,34,8.93,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,3,37,8.22,6.7,4.09,6.11,5.4,3.7,13,1.0,3.28,1.0,3,3.0,3.56,29,5.26,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
53,10,48,7.48,8.23,4.79,8.32,4.5,1.4,107,0.0,1.67,0.0,1,3.0,2.56,21,9.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
